ID,calcite,chlomax,chlomean,chlomin,chlorange,cloudmax,cloudmean,cloudmin,damax,damean,damin,dissox,nitrate,parmax,parmean,ph,phos,salinity,silicate,sstmax,sstmean,sstmin,sstrange
11.0,1.049999991664663e-4,0.17100000381469727,0.12399999797344208,0.07599999755620956,0.0950000137090683,0.6710000038146973,0.5590000152587891,0.4880000054836273,0.039000000804662704,0.03400000184774399,0.027000000700354576,4.742000102996826,1.625,55.52399826049805,42.457000732421875,8.267000198364258,0.1688999980688095,35.104000091552734,3.7339999675750732,28.35099983215332,25.93600082397461,23.440000534057617,4.910999774932861
12.0,1.049999991664663e-4,0.17100000381469727,0.12399999797344208,0.07599999755620956,0.0950000137090683,0.6710000038146973,0.5590000152587891,0.4880000054836273,0.039000000804662704,0.03400000184774399,0.027000000700354576,4.742000102996826,1.625,55.52399826049805,42.457000732421875,8.267000198364258,0.1688999980688095,35.104000091552734,3.7339999675750732,28.35099983215332,25.93600082397461,23.440000534057617,4.910999774932861
13.0,0.018768999725580215,0.1340000033378601,0.11100000143051147,0.06599999964237213,0.06800000369548798,0.6499999761581421,0.5509999990463257,0.43700000643730164,0.035999998450279236,0.03200000151991844,0.026000000536441803,4.751999855041504,1.684999942779541,55.75299835205078,41.441001892089844,8.267999649047852,0.16680000722408295,35.13600158691406,3.7190001010894775,28.665000915527344,26.003999710083008,23.400999069213867,5.263999938964844
14.0,4.999999873689376e-5,6.28000020980835,3.6510000228881836,1.1160000562667847,5.164000034332275,0.8109999895095825,0.6639999747276306,0.43700000643730164,0.29899999499320984,0.25099998712539673,0.22499999403953552,6.485000133514404,8.050999641418457,53.58300018310547,33.20800018310547,7.892000198364258,1.555299997329712,28.35700035095215,38.54399871826172,14.055999755859375,10.223999977111816,7.4730000495910645,6.583000183105469
15.0,0.0013800000306218863,33.983001708984375,16.139999389648438,1.121000051498413,32.86199951171875,0.8579999804496765,0.7170000076293945,0.5090000033378601,0.5659999847412109,0.35899999737739563,0.12999999523162842,7.127999782562256,6.001999855041504,49.323001861572266,31.347000122070312,7.926000118255615,0.7602999806404114,24.573999404907227,39.77000045776367,17.27400016784668,9.630000114440918,-1.0399999618530273,18.31399917602539
16.0,2.1100000594742596e-4,26.17799949645996,11.602999687194824,1.062999963760376,25.114999771118164,0.8539999723434448,0.7059999704360962,0.47999998927116394,0.43799999356269836,0.29100000858306885,0.13199999928474426,5.2789998054504395,5.074999809265137,51.5099983215332,32.04899978637695,8.211999893188477,0.9652000069618225,29.232999801635742,24.097000122070312,12.562000274658203,8.267999649047852,-0.25,12.812000274658203
17.0,0.0023580000270158052,22.200000762939453,15.229000091552734,6.480999946594238,15.718999862670898,0.9010000228881836,0.6970000267028809,0.47699999809265137,0.4490000009536743,0.3700000047683716,0.25099998712539673,6.986000061035156,6.849999904632568,50.58700180053711,32.470001220703125,7.89900016784668,0.8622999787330627,26.812000274658203,37.292999267578125,17.327999114990234,11.425999641418457,6.818999767303467,10.508999824523926
18.0,0.0023580000270158052,22.200000762939453,15.229000091552734,6.480999946594238,15.718999862670898,0.9010000228881836,0.6970000267028809,0.47699999809265137,0.4490000009536743,0.3700000047683716,0.25099998712539673,6.986000061035156,6.849999904632568,50.58700180053711,32.470001220703125,7.89900016784668,0.8622999787330627,26.812000274658203,37.292999267578125,17.327999114990234,11.425999641418457,6.818999767303467,10.508999824523926
19.0,0.007290999870747328,20.82200050354004,13.83899974822998,7.230999946594238,13.590999603271484,0.8220000267028809,0.7300000190734863,0.5230000019073486,0.44999998807907104,0.3880000114440918,0.29100000858306885,7.008999824523926,6.604000091552734,50.22200012207031,31.9950008392334,7.90500020980835,0.7615000009536743,22.298999786376953,39.21799850463867,17.489999771118164,11.390999794006348,6.385000228881836,11.104999542236328
20.0,5.6900002527982e-4,12.484000205993652,5.327000141143799,2.2070000171661377,10.277000427246094,0.8220000267028809,0.6639999747276306,0.4320000112056732,0.39800000190734863,0.2590000033378601,0.18700000643730164,6.396999835968018,8.088000297546387,53.58300018310547,33.20800018310547,7.890999794006348,1.5707999467849731,28.513999938964844,38.819000244140625,13.64799976348877,10.07699966430664,7.388999938964844,6.258999824523926
21.0,8.099999831756577e-5,0.22699999809265137,0.14499999582767487,0.10100000351667404,0.12600000202655792,0.6069999933242798,0.4490000009536743,0.22300000488758087,0.04500000178813934,0.035999998450279236,0.03099999949336052,5.10699987411499,0.5870000123977661,61.52799987792969,39.82400131225586,8.213000297546387,0.09179999679327011,37.7760009765625,1.7070000171661377,26.573999404907227,20.511999130249023,15.140000343322754,11.434000015258789
22.0,8.099999831756577e-5,0.22699999809265137,0.14499999582767487,0.10100000351667404,0.12600000202655792,0.6069999933242798,0.4490000009536743,0.22300000488758087,0.04500000178813934,0.035999998450279236,0.03099999949336052,5.10699987411499,0.5870000123977661,61.52799987792969,39.82400131225586,8.213000297546387,0.09179999679327011,37.7760009765625,1.7070000171661377,26.573999404907227,20.511999130249023,15.140000343322754,11.434000015258789
23.0,8.199999865610152e-5,0.21199999749660492,0.14100000262260437,0.09700000286102295,0.11500000208616257,0.6460000276565552,0.4699999988079071,0.2150000035762787,0.04399999976158142,0.03500000014901161,0.029999999329447746,5.105000019073486,0.593999981880188,59.507999420166016,39.040000915527344,8.211999893188477,0.09189999848604202,37.81399917602539,1.6950000524520874,26.71299934387207,20.534000396728516,14.928000450134277,11.78499984741211
24.0,6.760000251233578e-4,1.409000039100647,0.9919999837875366,0.5770000219345093,0.8320000171661377,0.6919999718666077,0.4860000014305115,0.2750000059604645,0.1420000046491623,0.1120000034570694,0.08699999749660492,4.9039998054504395,1.406999945640564,54.84299850463867,39.1349983215332,8.234999656677246,0.32429999113082886,35.426998138427734,2.3410000801086426,26.12700080871582,23.34600067138672,21.040000915527344,5.086999893188477
25.0,3.0300000798888505e-4,3.7929999828338623,1.0099999904632568,0.36899998784065247,3.4240000247955322,0.5960000157356262,0.5429999828338623,0.4729999899864197,0.2029999941587448,0.11500000208616257,0.06599999964237213,5.364999771118164,2.7690000534057617,54.106998443603516,35.319000244140625,8.26200008392334,0.20990000665187836,35.3849983215332,2.1549999713897705,21.058000564575195,17.871999740600586,15.093000411987305,5.965000152587891
26.0,4.3799998820759356e-4,2.0329999923706055,0.7450000047683716,0.38199999928474426,1.6510000228881836,0.6600000262260437,0.5730000138282776,0.49000000953674316,0.1589999943971634,0.09600000083446503,0.06700000166893005,5.375999927520752,2.8320000171661377,54.005001068115234,35.69900131225586,8.26200008392334,0.21199999749660492,35.367000579833984,2.180000066757202,21.01099967956543,17.702999114990234,14.64900016784668,6.361999988555908
27.0,4.290000069886446e-4,1.6970000267028809,0.7379999756813049,0.36399999260902405,1.3329999446868896,0.6869999766349792,0.5789999961853027,0.4690000116825104,0.14399999380111694,0.09600000083446503,0.06400000303983688,5.379000186920166,2.8399999141693115,54.68600082397461,35.61800003051758,8.26200008392334,0.21279999613761902,35.36199951171875,2.187000036239624,20.988000869750977,17.724000930786133,14.692000389099121,6.296000003814697
28.0,0.002561999950557947,0.7699999809265137,0.6520000100135803,0.5180000066757202,0.25200000405311584,0.6809999942779541,0.6290000081062317,0.5490000247955322,0.10199999809265137,0.09399999678134918,0.08299999684095383,5.863999843597412,4.535999774932861,55.07500076293945,33.48400115966797,8.234999656677246,0.3700000047683716,34.81700134277344,2.447000026702881,16.670000076293945,14.164999961853027,12.064000129699707,4.605999946594238
29.0,2.91000003926456e-4,1.2510000467300415,0.6819999814033508,0.31299999356269836,0.9380000829696655,0.5839999914169312,0.5350000262260437,0.460999995470047,0.12600000202655792,0.09099999815225601,0.057999998331069946,5.355000019073486,2.7209999561309814,56.50600051879883,36.92900085449219,8.26099967956543,0.20900000631809235,35.39799880981445,2.127000093460083,20.958999633789062,17.798999786376953,15.01099967956543,5.947999954223633
30.0,0.0030690000858157873,11.87399959564209,3.2709999084472656,1.0069999694824219,10.866999626159668,0.859000027179718,0.656000018119812,0.37299999594688416,0.3400000035762787,0.19699999690055847,0.12300000339746475,4.368000030517578,0.8009999990463257,49.0,44.64699935913086,8.329999923706055,0.16580000519752502,31.204999923706055,12.36299991607666,32.125,29.791000366210938,27.44700050354004,4.677999973297119
31.0,0.005266999825835228,5.059999942779541,2.4700000286102295,0.5080000162124634,4.552000045776367,0.7910000085830688,0.6579999923706055,0.45399999618530273,0.24899999797344208,0.16099999845027924,0.07599999755620956,4.563000202178955,1.2029999494552612,53.303001403808594,41.28799819946289,8.201000213623047,0.051500000059604645,35.85499954223633,1.7790000438690186,30.82900047302246,27.496000289916992,24.100000381469727,6.729000091552734
32.0,0.009372999891638756,4.9770002365112305,4.9770002365112305,4.9770002365112305,0.0,0.8339999914169312,0.6570000052452087,0.4180000126361847,0.27300000190734863,0.27300000190734863,0.27300000190734863,6.959000110626221,7.456999778747559,52.30400085449219,33.611000061035156,7.892000198364258,1.1195000410079956,27.242000579833984,37.41600036621094,17.874000549316406,11.020999908447266,6.51800012588501,11.355999946594238
33.0,0.0027069998905062675,6.264999866485596,3.3940000534057617,0.47699999809265137,5.788000106811523,0.5569999814033508,0.46299999952316284,0.25600001215934753,0.3009999990463257,0.20399999618530273,0.07900000363588333,5.554999828338623,2.0899999141693115,62.40999984741211,39.62300109863281,8.164999961853027,0.13750000298023224,36.236000061035156,1.3079999685287476,21.31100082397461,17.92799949645996,14.843000411987305,6.4679999351501465
34.0,0.0027069998905062675,6.264999866485596,3.3940000534057617,0.47699999809265137,5.788000106811523,0.5569999814033508,0.46299999952316284,0.25600001215934753,0.3009999990463257,0.20399999618530273,0.07900000363588333,5.554999828338623,2.0899999141693115,62.40999984741211,39.62300109863281,8.164999961853027,0.13750000298023224,36.236000061035156,1.3079999685287476,21.31100082397461,17.92799949645996,14.843000411987305,6.4679999351501465
35.0,0.0027069998905062675,6.264999866485596,3.3940000534057617,0.47699999809265137,5.788000106811523,0.5569999814033508,0.46299999952316284,0.25600001215934753,0.3009999990463257,0.20399999618530273,0.07900000363588333,5.554999828338623,2.0899999141693115,62.40999984741211,39.62300109863281,8.164999961853027,0.13750000298023224,36.236000061035156,1.3079999685287476,21.31100082397461,17.92799949645996,14.843000411987305,6.4679999351501465
36.0,0.0027069998905062675,6.264999866485596,3.3940000534057617,0.47699999809265137,5.788000106811523,0.5569999814033508,0.46299999952316284,0.25600001215934753,0.3009999990463257,0.20399999618530273,0.07900000363588333,5.554999828338623,2.0899999141693115,62.40999984741211,39.62300109863281,8.164999961853027,0.13750000298023224,36.236000061035156,1.3079999685287476,21.31100082397461,17.92799949645996,14.843000411987305,6.4679999351501465
37.0,0.004048999864608049,14.484000205993652,7.86299991607666,3.382999897003174,11.10099983215332,0.6859999895095825,0.609000027179718,0.4790000021457672,0.36800000071525574,0.296999990940094,0.22499999403953552,6.3460001945495605,2.0409998893737793,50.643001556396484,32.058998107910156,7.940999984741211,0.6552000045776367,30.334999084472656,2.25600004196167,23.207000732421875,13.243000030517578,3.999000072479248,19.20800018310547
38.0,0.004902999848127365,24.781999588012695,12.548999786376953,2.513000011444092,22.268999099731445,0.6380000114440918,0.5669999718666077,0.4350000023841858,0.44699999690055847,0.32499998807907104,0.19599999487400055,6.315999984741211,1.906000018119812,51.24300003051758,32.80799865722656,7.9770002365112305,0.6154000163078308,30.899999618530273,2.246999979019165,23.42099952697754,12.897000312805176,3.2320001125335693,20.18899917602539
39.0,0.0019389999797567725,5.73199987411499,3.2760000228881836,2.1570000648498535,3.575000047683716,0.6600000262260437,0.5590000152587891,0.4429999887943268,0.27000001072883606,0.21299999952316284,0.17900000512599945,6.275000095367432,1.8300000429153442,49.95100021362305,32.823001861572266,8.01200008392334,0.5893999934196472,30.93600082397461,2.2820000648498535,21.985000610351562,12.586000442504883,3.5369999408721924,18.447999954223633
40.0,0.004048999864608049,14.484000205993652,7.86299991607666,3.382999897003174,11.10099983215332,0.6859999895095825,0.609000027179718,0.4790000021457672,0.36800000071525574,0.296999990940094,0.22499999403953552,6.3460001945495605,2.0409998893737793,50.643001556396484,32.058998107910156,7.940999984741211,0.6552000045776367,30.334999084472656,2.25600004196167,23.207000732421875,13.243000030517578,3.999000072479248,19.20800018310547
41.0,3.6199999158270657e-4,2.068000078201294,1.350000023841858,0.7699999809265137,1.2979999780654907,0.6980000138282776,0.5910000205039978,0.4790000021457672,0.17100000381469727,0.13600000739097595,0.10700000077486038,6.288000106811523,1.5479999780654907,51.619998931884766,32.78900146484375,8.012999534606934,0.4758000075817108,31.77899932861328,1.8639999628067017,23.440000534057617,13.668999671936035,5.21999979019165,18.219999313354492
42.0,0.0019389999797567725,5.73199987411499,3.2760000228881836,2.1570000648498535,3.575000047683716,0.6600000262260437,0.5590000152587891,0.4429999887943268,0.27000001072883606,0.21299999952316284,0.17900000512599945,6.275000095367432,1.8300000429153442,49.95100021362305,32.823001861572266,8.01200008392334,0.5893999934196472,30.93600082397461,2.2820000648498535,21.985000610351562,12.586000442504883,3.5369999408721924,18.447999954223633
43.0,0.0019389999797567725,5.73199987411499,3.2760000228881836,2.1570000648498535,3.575000047683716,0.6600000262260437,0.5590000152587891,0.4429999887943268,0.27000001072883606,0.21299999952316284,0.17900000512599945,6.275000095367432,1.8300000429153442,49.95100021362305,32.823001861572266,8.01200008392334,0.5893999934196472,30.93600082397461,2.2820000648498535,21.985000610351562,12.586000442504883,3.5369999408721924,18.447999954223633
44.0,0.0019389999797567725,5.73199987411499,3.2760000228881836,2.1570000648498535,3.575000047683716,0.6600000262260437,0.5590000152587891,0.4429999887943268,0.27000001072883606,0.21299999952316284,0.17900000512599945,6.275000095367432,1.8300000429153442,49.95100021362305,32.823001861572266,8.01200008392334,0.5893999934196472,30.93600082397461,2.2820000648498535,21.985000610351562,12.586000442504883,3.5369999408721924,18.447999954223633
45.0,0.0019389999797567725,5.73199987411499,3.2760000228881836,2.1570000648498535,3.575000047683716,0.6600000262260437,0.5590000152587891,0.4429999887943268,0.27000001072883606,0.21299999952316284,0.17900000512599945,6.275000095367432,1.8300000429153442,49.95100021362305,32.823001861572266,8.01200008392334,0.5893999934196472,30.93600082397461,2.2820000648498535,21.985000610351562,12.586000442504883,3.5369999408721924,18.447999954223633
46.0,0.0019389999797567725,5.73199987411499,3.2760000228881836,2.1570000648498535,3.575000047683716,0.6600000262260437,0.5590000152587891,0.4429999887943268,0.27000001072883606,0.21299999952316284,0.17900000512599945,6.275000095367432,1.8300000429153442,49.95100021362305,32.823001861572266,8.01200008392334,0.5893999934196472,30.93600082397461,2.2820000648498535,21.985000610351562,12.586000442504883,3.5369999408721924,18.447999954223633
47.0,0.0019389999797567725,5.73199987411499,3.2760000228881836,2.1570000648498535,3.575000047683716,0.6600000262260437,0.5590000152587891,0.4429999887943268,0.27000001072883606,0.21299999952316284,0.17900000512599945,6.275000095367432,1.8300000429153442,49.95100021362305,32.823001861572266,8.01200008392334,0.5893999934196472,30.93600082397461,2.2820000648498535,21.985000610351562,12.586000442504883,3.5369999408721924,18.447999954223633
48.0,0.0019389999797567725,5.73199987411499,3.2760000228881836,2.1570000648498535,3.575000047683716,0.6600000262260437,0.5590000152587891,0.4429999887943268,0.27000001072883606,0.21299999952316284,0.17900000512599945,6.275000095367432,1.8300000429153442,49.95100021362305,32.823001861572266,8.01200008392334,0.5893999934196472,30.93600082397461,2.2820000648498535,21.985000610351562,12.586000442504883,3.5369999408721924,18.447999954223633
49.0,0.004902999848127365,24.781999588012695,12.548999786376953,2.513000011444092,22.268999099731445,0.6380000114440918,0.5669999718666077,0.4350000023841858,0.44699999690055847,0.32499998807907104,0.19599999487400055,6.315999984741211,1.906000018119812,51.24300003051758,32.80799865722656,7.9770002365112305,0.6154000163078308,30.899999618530273,2.246999979019165,23.42099952697754,12.897000312805176,3.2320001125335693,20.18899917602539
50.0,0.004048999864608049,14.484000205993652,7.86299991607666,3.382999897003174,11.10099983215332,0.6859999895095825,0.609000027179718,0.4790000021457672,0.36800000071525574,0.296999990940094,0.22499999403953552,6.3460001945495605,2.0409998893737793,50.643001556396484,32.058998107910156,7.940999984741211,0.6552000045776367,30.334999084472656,2.25600004196167,23.207000732421875,13.243000030517578,3.999000072479248,19.20800018310547
51.0,0.004902999848127365,24.781999588012695,12.548999786376953,2.513000011444092,22.268999099731445,0.6380000114440918,0.5669999718666077,0.4350000023841858,0.44699999690055847,0.32499998807907104,0.19599999487400055,6.315999984741211,1.906000018119812,51.24300003051758,32.80799865722656,7.9770002365112305,0.6154000163078308,30.899999618530273,2.246999979019165,23.42099952697754,12.897000312805176,3.2320001125335693,20.18899917602539
52.0,0.004902999848127365,24.781999588012695,12.548999786376953,2.513000011444092,22.268999099731445,0.6380000114440918,0.5669999718666077,0.4350000023841858,0.44699999690055847,0.32499998807907104,0.19599999487400055,6.315999984741211,1.906000018119812,51.24300003051758,32.80799865722656,7.9770002365112305,0.6154000163078308,30.899999618530273,2.246999979019165,23.42099952697754,12.897000312805176,3.2320001125335693,20.18899917602539
53.0,0.0019389999797567725,5.73199987411499,3.2760000228881836,2.1570000648498535,3.575000047683716,0.6600000262260437,0.5590000152587891,0.4429999887943268,0.27000001072883606,0.21299999952316284,0.17900000512599945,6.275000095367432,1.8300000429153442,49.95100021362305,32.823001861572266,8.01200008392334,0.5893999934196472,30.93600082397461,2.2820000648498535,21.985000610351562,12.586000442504883,3.5369999408721924,18.447999954223633
54.0,0.0019389999797567725,5.73199987411499,3.2760000228881836,2.1570000648498535,3.575000047683716,0.6600000262260437,0.5590000152587891,0.4429999887943268,0.27000001072883606,0.21299999952316284,0.17900000512599945,6.275000095367432,1.8300000429153442,49.95100021362305,32.823001861572266,8.01200008392334,0.5893999934196472,30.93600082397461,2.2820000648498535,21.985000610351562,12.586000442504883,3.5369999408721924,18.447999954223633
55.0,0.01256600022315979,9.74899959564209,8.130999565124512,5.965000152587891,3.783998966217041,0.6190000176429749,0.4970000088214874,0.33899998664855957,0.3490000069141388,0.3269999921321869,0.28999999165534973,5.107999801635742,0.972000002861023,52.874000549316406,38.874000549316406,8.064000129699707,0.2994000017642975,30.445999145507812,2.0950000286102295,30.729999542236328,23.257999420166016,15.17199993133545,15.557999610900879
56.0,0.003123000031337142,5.1479997634887695,3.1579999923706055,1.815999984741211,3.3320000171661377,0.5740000009536743,0.4790000021457672,0.3569999933242798,0.24199999868869781,0.20600000023841858,0.16300000250339508,5.072000026702881,0.9070000052452087,54.952999114990234,39.57500076293945,8.0649995803833,0.2800000011920929,32.01599884033203,2.058000087738037,30.516000747680664,23.731000900268555,16.389999389648438,14.12600040435791
57.0,0.003123000031337142,5.1479997634887695,3.1579999923706055,1.815999984741211,3.3320000171661377,0.5740000009536743,0.4790000021457672,0.3569999933242798,0.24199999868869781,0.20600000023841858,0.16300000250339508,5.072000026702881,0.9070000052452087,54.952999114990234,39.57500076293945,8.0649995803833,0.2800000011920929,32.01599884033203,2.058000087738037,30.516000747680664,23.731000900268555,16.389999389648438,14.12600040435791
58.0,0.003123000031337142,5.1479997634887695,3.1579999923706055,1.815999984741211,3.3320000171661377,0.5740000009536743,0.4790000021457672,0.3569999933242798,0.24199999868869781,0.20600000023841858,0.16300000250339508,5.072000026702881,0.9070000052452087,54.952999114990234,39.57500076293945,8.0649995803833,0.2800000011920929,32.01599884033203,2.058000087738037,30.516000747680664,23.731000900268555,16.389999389648438,14.12600040435791
59.0,0.003123000031337142,5.1479997634887695,3.1579999923706055,1.815999984741211,3.3320000171661377,0.5740000009536743,0.4790000021457672,0.3569999933242798,0.24199999868869781,0.20600000023841858,0.16300000250339508,5.072000026702881,0.9070000052452087,54.952999114990234,39.57500076293945,8.0649995803833,0.2800000011920929,32.01599884033203,2.058000087738037,30.516000747680664,23.731000900268555,16.389999389648438,14.12600040435791
60.0,0.003123000031337142,5.1479997634887695,3.1579999923706055,1.815999984741211,3.3320000171661377,0.5740000009536743,0.4790000021457672,0.3569999933242798,0.24199999868869781,0.20600000023841858,0.16300000250339508,5.072000026702881,0.9070000052452087,54.952999114990234,39.57500076293945,8.0649995803833,0.2800000011920929,32.01599884033203,2.058000087738037,30.516000747680664,23.731000900268555,16.389999389648438,14.12600040435791
61.0,0.003123000031337142,5.1479997634887695,3.1579999923706055,1.815999984741211,3.3320000171661377,0.5740000009536743,0.4790000021457672,0.3569999933242798,0.24199999868869781,0.20600000023841858,0.16300000250339508,5.072000026702881,0.9070000052452087,54.952999114990234,39.57500076293945,8.0649995803833,0.2800000011920929,32.01599884033203,2.058000087738037,30.516000747680664,23.731000900268555,16.389999389648438,14.12600040435791
62.0,0.003123000031337142,5.1479997634887695,3.1579999923706055,1.815999984741211,3.3320000171661377,0.5740000009536743,0.4790000021457672,0.3569999933242798,0.24199999868869781,0.20600000023841858,0.16300000250339508,5.072000026702881,0.9070000052452087,54.952999114990234,39.57500076293945,8.0649995803833,0.2800000011920929,32.01599884033203,2.058000087738037,30.516000747680664,23.731000900268555,16.389999389648438,14.12600040435791
63.0,0.0028689999599009752,5.107999801635742,2.9070000648498535,1.7480000257492065,3.359999895095825,0.5799999833106995,0.47999998927116394,0.3580000102519989,0.23600000143051147,0.19900000095367432,0.16099999845027924,5.072000026702881,0.8930000066757202,55.09600067138672,39.70199966430664,8.0649995803833,0.2770000100135803,32.17499923706055,2.053999900817871,30.465999603271484,23.732999801635742,16.524999618530273,13.940999984741211
64.0,0.005154000129550695,5.9710001945495605,4.303999900817871,2.996000051498413,2.9749999046325684,0.5720000267028809,0.4749999940395355,0.3449999988079071,0.2720000147819519,0.24300000071525574,0.20999999344348907,5.086999893188477,0.8939999938011169,55.56999969482422,39.641998291015625,8.062999725341797,0.27959999442100525,32.05099868774414,2.063999891281128,30.409000396728516,23.452999114990234,15.880999565124512,14.527999877929688
65.0,0.005154000129550695,5.9710001945495605,4.303999900817871,2.996000051498413,2.9749999046325684,0.5720000267028809,0.4749999940395355,0.3449999988079071,0.2720000147819519,0.24300000071525574,0.20999999344348907,5.086999893188477,0.8939999938011169,55.56999969482422,39.641998291015625,8.062999725341797,0.27959999442100525,32.05099868774414,2.063999891281128,30.409000396728516,23.452999114990234,15.880999565124512,14.527999877929688
66.0,0.0028689999599009752,5.107999801635742,2.9070000648498535,1.7480000257492065,3.359999895095825,0.5799999833106995,0.47999998927116394,0.3580000102519989,0.23600000143051147,0.19900000095367432,0.16099999845027924,5.072000026702881,0.8930000066757202,55.09600067138672,39.70199966430664,8.0649995803833,0.2770000100135803,32.17499923706055,2.053999900817871,30.465999603271484,23.732999801635742,16.524999618530273,13.940999984741211
67.0,0.0064130001701414585,9.25100040435791,4.993000030517578,3.13100004196167,6.119999885559082,0.5740000009536743,0.47200000286102295,0.34200000762939453,0.32499998807907104,0.2590000033378601,0.21199999749660492,5.089000225067139,0.9340000152587891,54.742000579833984,39.542999267578125,8.064000129699707,0.28850001096725464,31.48900032043457,2.075000047683716,30.683000564575195,23.458999633789062,15.597999572753906,15.085000038146973
68.0,0.010517000220716,8.338000297546387,6.581999778747559,4.909999847412109,3.427999973297119,0.5899999737739563,0.48399999737739563,0.33399999141693115,0.32899999618530273,0.29899999499320984,0.2669999897480011,5.105999946594238,0.9480000138282776,54.14500045776367,39.185001373291016,8.062999725341797,0.2939999997615814,31.115999221801758,2.0889999866485596,30.613000869750977,23.302000045776367,15.40999984741211,15.20300006866455
69.0,0.010517000220716,8.338000297546387,6.581999778747559,4.909999847412109,3.427999973297119,0.5899999737739563,0.48399999737739563,0.33399999141693115,0.32899999618530273,0.29899999499320984,0.2669999897480011,5.105999946594238,0.9480000138282776,54.14500045776367,39.185001373291016,8.062999725341797,0.2939999997615814,31.115999221801758,2.0889999866485596,30.613000869750977,23.302000045776367,15.40999984741211,15.20300006866455
70.0,0.010517000220716,8.338000297546387,6.581999778747559,4.909999847412109,3.427999973297119,0.5899999737739563,0.48399999737739563,0.33399999141693115,0.32899999618530273,0.29899999499320984,0.2669999897480011,5.105999946594238,0.9480000138282776,54.14500045776367,39.185001373291016,8.062999725341797,0.2939999997615814,31.115999221801758,2.0889999866485596,30.613000869750977,23.302000045776367,15.40999984741211,15.20300006866455
